symbol,entry_time,exit_time,entry_price,exit_price,quantity,notional_value,pnl_dollar,pnl_pct,holding_period_hours,entry_cost,exit_cost,total_cost
ADAUSDT,2022-09-23T00:00:00.000000,2024-06-10T00:00:00.000000,0.4535,0.4435,2205071.664829107,1000000.0,-1725.788288288199,-0.17257882882881992,15024.0,300.0,299.6621621621622,599.6621621621622
SOLUSDC,2024-06-23T00:00:00.000000,2024-06-24T00:00:00.000000,134.23,126.883,7449.899426357745,1000000.0,-55317.99076212457,-5.531799076212458,24.0,300.0,283.5796766743649,583.5796766743649
TRBUSDT,2022-12-30T00:00:00.000000,2024-06-30T00:00:00.000000,12.24,98.379,10151.665888372281,1000000.0,-1888.874789353009,-0.1888874789353009,13152.0,300.0,299.61322152965295,599.613221529653
LINKUSDT,2022-08-15T00:00:00.000000,2024-07-11T00:00:00.000000,8.705,12.902,77663.87076731905,1000000.0,1418.6548617582987,0.14186548617582986,16704.0,300.0,300.60577819198505,600.6057781919851
ENAUSDT,2024-07-13T00:00:00.000000,2024-07-14T00:00:00.000000,0.4006,0.3891,2496255.6165751372,1000000.0,-29298.32750873687,-2.929832750873687,24.0,300.0,291.38791812281573,591.3879181228158
ETHFIUSDT,2024-07-14T00:00:00.000000,2024-07-15T00:00:00.000000,2.07,2.199,483091.78743961354,1000000.0,61700.14492753629,6.170014492753629,24.0,300.0,318.69565217391306,618.695652173913
MEWUSDT,2024-07-23T00:00:00.000000,2024-07-24T00:00:00.000000,0.007364,0.008337,135795763.17218903,1000000.0,131489.6387832701,13.148963878327008,24.0,300.0,339.638783269962,639.638783269962
BONDUSDT,2024-07-24T00:00:00.000000,2024-07-25T00:00:00.000000,1.986,1.954,503524.67270896275,1000000.0,-16707.955689828766,-1.6707955689828766,24.0,300.0,295.16616314199393,595.1661631419939
ENSUSDT,2024-07-28T00:00:00.000000,2024-07-29T00:00:00.000000,26.993,27.429,37046.64172192791,1000000.0,15547.490090023353,1.5547490090023355,24.0,300.0,304.8457007372281,604.8457007372281
NEARUSDT,2022-03-02T00:00:00.000000,2024-07-30T00:00:00.000000,11.101,5.333,90081.97459688316,1000000.0,525.9996245542341,0.05259996245542341,21144.0,300.0,300.33790125774357,600.3379012577436
ENAUSDT,2024-07-13T00:00:00.000000,2024-07-31T00:00:00.000000,0.4006,0.4017,2282583.884957772,1000000.0,-83661.1275964392,-8.366112759643919,432.0,300.0,275.0741839762611,575.0741839762611
NOTUSDT,2024-08-03T00:00:00.000000,2024-08-04T00:00:00.000000,0.010816,0.010822,92455621.30177516,1000000.0,-45.432692307555214,-0.004543269230755521,24.0,300.0,300.1664201183432,600.1664201183432
SOLUSDC,2024-06-23T00:00:00.000000,2024-08-05T00:00:00.000000,134.23,132.908,7039.923405633347,1000000.0,-64918.55864608191,-6.491855864608191,1032.0,300.0,280.69864199877503,580.698641998775
ADAUSDT,2022-09-23T00:00:00.000000,2024-08-10T00:00:00.000000,0.4535,0.3467,2205071.664829107,1000000.0,3744.003476245582,0.3744003476245582,16488.0,300.0,301.3035921205098,601.3035921205098
1000SHIBUSDT,2022-06-23T00:00:00.000000,2024-08-12T00:00:00.000000,0.01008,0.013929,69720421.11134352,1000000.0000000001,-29455.595063794233,-2.945559506379423,18744.0,300.0,291.34072369797116,591.3407236979712
ETHUSDT,2024-08-12T00:00:00.000000,2024-08-13T00:00:00.000000,2546.29,2639.14,392.728243837112,1000000.0,35853.87799504372,3.5853877995043715,24.0,300.0,310.93944523208273,610.9394452320828
ARBUSDT,2023-05-24T00:00:00.000000,2024-08-16T00:00:00.000000,1.1146,0.5331,897182.8458639871,1000000.0000000001,-57210.157494249,-5.721015749424899,10800.0,300.0,283.0118563086179,583.0118563086179
TRXUSDT,2022-03-11T00:00:00.000000,2024-08-23T00:00:00.000000,0.06005,0.15439,6689410.662920596,1000000.0,32168.278814636327,3.2168278814636326,21504.0,300.0,309.8334336744932,609.8334336744932
GALAUSDT,2022-11-04T00:00:00.000000,2024-08-24T00:00:00.000000,0.03683,0.02125,27151778.441487916,1000000.0,-7143.151005142549,-0.714315100514255,15816.0,300.0,298.0364656381486,598.0364656381487
OPUSDT,2023-05-05T00:00:00.000000,2024-08-27T00:00:00.000000,1.9795,1.4578,505178.0752715332,1000000.0,-18117.32039358401,-1.811732039358401,11520.0,300.0,294.74322684997975,594.7432268499797
ADAUSDT,2022-09-23T00:00:00.000000,2024-09-07T00:00:00.000000,0.4535,0.3212,2205071.664829107,1000000.0,24935.12132822483,2.493512132822483,17160.0,300.0,307.66283524904213,607.6628352490421
FTMUSDT,2022-01-24T00:00:00.000000,2024-09-12T00:00:00.000000,2.2006,0.4817,454421.52140325366,1000000.0,-5966.962626471177,-0.5966962626471177,23088.0,300.0,298.38942804047076,598.3894280404708
XRPUSDT,2022-06-19T00:00:00.000000,2024-09-13T00:00:00.000000,0.3156,0.568,1857700.167193015,1000000.0,54557.14285714271,5.45571428571427,19608.0,300.0,316.5521084896897,616.5521084896898
BTCUSDC,2024-03-20T00:00:00.000000,2024-09-17T00:00:00.000000,63017.6,58733.9,15.868582745137866,1000000.0,-3180.488707822983,-0.31804887078229827,4344.0,300.0,299.2256210739753,599.2256210739753
LTCUSDT,2023-02-28T00:00:00.000000,2024-09-19T00:00:00.000000,93.82,65.07,10658.708164570455,1000000.0,35041.063186375904,3.5041063186375907,13656.0,300.0,310.695527614197,610.695527614197
ENAUSDT,2024-07-13T00:00:00.000000,2024-09-22T00:00:00.000000,0.4006,0.2748,2496255.6165751372,1000000.0,66564.31067961156,6.656431067961156,1704.0,300.0,320.1553398058252,620.1553398058252
AAVEUSDT,2023-02-01T00:00:00.000000,2024-10-03T00:00:00.000000,81.24,139.02,7097.735822272695,1000000.0,-13868.784157853497,-1.3868784157853498,14640.0,300.0,296.01817020370504,596.018170203705
FETUSDT,2023-12-21T00:00:00.000000,2024-10-28T00:00:00.000000,0.7053,1.2471,791828.3316177053,999999.9999999999,-13107.134373267705,-1.3107134373267706,7488.0,299.99999999999994,296.24673370813207,596.2467337081321
1000FLOKIUSDT,2024-10-30T00:00:00.000000,2024-10-31T00:00:00.000000,0.14787,0.14544,6762696.963549064,1000000.0,-17028.423615337633,-1.7028423615337633,24.0,300.0,295.0699939135728,595.0699939135727
BNBUSDT,2022-04-14T00:00:00.000000,2024-11-14T00:00:00.000000,423.12,634.17,813.1667967733541,1000000.0,-484768.71828649496,-48.4768718286495,22680.0,300.0,154.70579625292737,454.70579625292737
TURBOUSDT,2024-11-13T00:00:00.000000,2024-11-14T00:00:00.000000,0.0090159,0.0096566,55457580.49667809,500000.0,35221.01232267435,7.044202464534871,24.0,150.0,160.65950154726647,310.6595015472665
DOGEUSDT,2022-04-15T00:00:00.000000,2024-11-15T00:00:00.000000,0.1462,0.37308,2573803.8246724834,1000000.0,-40353.33951046248,-4.035333951046248,22680.0,300.0,288.07041927264305,588.070419272643
UNIUSDT,2023-08-05T00:00:00.000000,2024-11-16T00:00:00.000000,5.984,8.832,83556.14973262032,500000.0,539698.1215404547,107.93962430809094,11256.0,150.0,312.0480508773996,462.0480508773996
MEWUSDT,2024-07-23T00:00:00.000000,2024-11-17T00:00:00.000000,0.007364,0.012191,82994439.37256204,1000000.0,11181.674827786599,1.1181674827786598,2808.0,300.0,303.5355631172711,603.5355631172711
NEARUSDT,2022-03-02T00:00:00.000000,2024-11-20T00:00:00.000000,11.101,5.604,90081.97459688316,1000000.0,-55239.47368421041,-5.523947368421041,23856.0,300.0,283.6032388663968,583.6032388663969
OPUSDT,2023-05-05T00:00:00.000000,2024-11-23T00:00:00.000000,1.9795,2.1991,492756.4797477087,1000000.0,82995.6883808023,8.29956883808023,13632.0,300.0,325.08623238395586,625.0862323839558
OPUSDT,2023-05-05T00:00:00.000000,2024-11-27T00:00:00.000000,1.9795,2.3064,444721.1598327848,1000000.0,25097.1715734234,2.50971715734234,13728.0,300.0,307.71146491150046,607.7114649115005
POPCATUSDT,2024-11-29T00:00:00.000000,2024-11-30T00:00:00.000000,1.3661,1.3312,732010.8337603397,1000000.0000000001,-26139.513944806506,-2.6139513944806505,24.0,300.0,292.3358465705292,592.3358465705292
1000FLOKIUSDT,2024-10-30T00:00:00.000000,2024-12-03T00:00:00.000000,0.14787,0.21637,4455335.2639786145,1000000.0,-36588.30920026727,-3.6588309200267273,816.0,300.0,289.2002673201158,589.2002673201158
BTCUSDT,2023-09-30T00:00:00.000000,2024-12-04T00:00:00.000000,26922.8,98458.8,10.449277119008908,1000000.0,28214.639019272752,2.821463901927275,10344.0,300.0,308.64698580152225,608.6469858015223
NEARUSDT,2022-03-02T00:00:00.000000,2024-12-06T00:00:00.000000,11.101,8.103,90081.97459688316,1000000.0,37702.19118400817,3.7702191184008167,24240.0,300.0,311.4941055868785,611.4941055868785
PNUTUSDT,2024-12-06T00:00:00.000000,2024-12-07T00:00:00.000000,1.38956,1.38044,719652.2640260226,1000000.0,-7161.259679323018,-0.7161259679323018,24.0,300.0,298.03103140562473,598.0310314056247
BTCUSDC,2024-03-20T00:00:00.000000,2024-12-12T00:00:00.000000,63017.6,100899.3,10.257662217234719,1000000.0,34380.44007422452,3.438044007422452,6408.0,300.0,310.49728120662934,610.4972812066294
COWUSDT,2024-12-18T00:00:00.000000,2024-12-19T00:00:00.000000,0.7625,0.6922,1311475.4098360657,1000000.0,-92769.06229508182,-9.276906229508182,24.0,300.0,272.3409836065574,572.3409836065574
1000PEPEUSDT,2023-06-11T00:00:00.000000,2024-12-21T00:00:00.000000,0.0009102,0.0172285,63305964.054873616,1000000.0,90039.60167887427,9.003960167887428,13416.0,300.0,327.200040515817,627.200040515817
FILUSDT,2022-06-03T00:00:00.000000,2024-12-24T00:00:00.000000,7.502,5.15,133297.78725673154,1000000.0,78136.3217427734,7.813632174277341,22440.0,300.0,323.6279849183075,623.6279849183074
XLMUSDT,2024-12-28T00:00:00.000000,2024-12-29T00:00:00.000000,0.35201,0.35252,2840828.3855572287,1000000.0,848.3878298912998,0.08483878298912999,24.0,300.0,300.43464674299025,600.4346467429903
ZENUSDT,2025-01-10T00:00:00.000000,2025-01-11T00:00:00.000000,23.648,24.026,21143.437077131257,499999.99999999994,7689.82154939109,1.5379643098782183,24.0,149.99999999999997,152.39766576454667,302.3976657645467
DOTUSDT,2025-01-10T00:00:00.000000,2025-01-11T00:00:00.000000,6.634,6.658,75369.3096171239,500000.0,1508.3207717817327,0.3016641543563465,24.0,150.0,150.54265902924328,300.5426590292433
ZENUSDT,2025-01-10T00:00:00.000000,2025-01-17T00:00:00.000000,23.648,29.928,21143.437077131257,499999.99999999994,685842.0561303364,137.1684112260673,168.0,149.99999999999997,355.90438815554757,505.9043881555475
USUALUSDT,2025-01-22T00:00:00.000000,2025-01-23T00:00:00.000000,0.3741,0.3689,2673082.0636193533,1000000.0,-14495.85672280129,-1.449585672280129,24.0,300.0,295.8299919807538,595.8299919807538
FARTCOINUSDT,2025-01-30T00:00:00.000000,2025-01-31T00:00:00.000000,1.2248,0.9307,816459.8301763552,999999.9999999999,-240648.79980404963,-24.064879980404967,24.0,299.99999999999994,227.96374918354013,527.9637491835401
XRPUSDT,2022-06-19T00:00:00.000000,2025-02-03T00:00:00.000000,0.3156,2.4126,351370.34434293746,1000000.0,-152838.2220660577,-15.283822206605771,23040.0,300.0,254.31482782853124,554.3148278285312
PENGUUSDT,2025-02-04T00:00:00.000000,2025-02-05T00:00:00.000000,0.013419,0.012407,74521201.28176466,1000000.0,-75992.83106043676,-7.599283106043677,24.0,300.0,277.3753632908562,577.3753632908563
WLDUSDT,2023-11-30T00:00:00.000000,2025-02-06T00:00:00.000000,2.3937,1.3209,417763.29531687347,1000000.0,1219.7042093288321,0.12197042093288321,10416.0,300.0,300.5460750853242,600.5460750853242
FILUSDT,2022-06-03T00:00:00.000000,2025-02-11T00:00:00.000000,7.502,3.51,133297.78725673154,1000000.0,29925.19083969464,2.992519083969464,23616.0,300.0,309.1603053435114,609.1603053435115
1000SHIBUSDT,2022-06-23T00:00:00.000000,2025-02-17T00:00:00.000000,0.01008,0.015752,61678899.648430265,1000000.0000000001,-29025.442546105263,-2.9025442546105262,23280.0,300.0,291.46980817862203,591.4698081786221
ETHUSDC,2024-03-13T00:00:00.000000,2025-02-19T00:00:00.000000,4071.37,2717.55,189.8924069622152,1000000.0,-484412.7020929941,-48.44127020929941,8232.0,300.0,154.81263316205036,454.81263316205036
HBARUSDT,2025-02-18T00:00:00.000000,2025-02-19T00:00:00.000000,0.20292,0.21194,2464025.231618372,500000.0,21918.83993692096,4.383767987384192,24.0,150.0,156.6676522767593,306.6676522767593
POPCATUSDT,2024-11-29T00:00:00.000000,2025-02-24T00:00:00.000000,1.3661,0.2248,732010.8337603397,1000000.0000000001,-81899.67306906424,-8.189967306906423,2088.0,300.0,275.60277891295465,575.6027789129546
AVAXUSDT,2022-05-11T00:00:00.000000,2025-03-06T00:00:00.000000,32.84,21.015,15225.334957369061,500000.0,480877.10716787295,96.1754214335746,24720.0,150.0,294.39645108568754,444.39645108568754
BANANAUSDT,2025-03-21T00:00:00.000000,2025-03-22T00:00:00.000000,23.555,24.934,42453.83145828911,1000000.0,57926.27043090648,5.792627043090648,24.0,300.0,317.5631500742942,617.5631500742942
AAVEUSDT,2023-02-01T00:00:00.000000,2025-03-27T00:00:00.000000,81.24,179.98,5462.093074065981,1000000.0,-17527.408783045863,-1.7527408783045861,18840.0,300.0,294.9202534411186,594.9202534411186
BERAUSDT,2025-04-06T00:00:00.000000,2025-04-07T00:00:00.000000,5.575,4.356,179372.19730941704,1000000.0,-219189.11210762334,-21.918911210762335,24.0,300.0,234.40358744394615,534.4035874439462
RAREUSDT,2025-04-15T00:00:00.000000,2025-04-16T00:00:00.000000,0.05559,0.06321,17988846.914912753,999999.9999999999,136433.89098758783,13.643389098758785,24.0,299.99999999999994,341.1225040474905,641.1225040474905
TUSDT,2025-04-21T00:00:00.000000,2025-04-22T00:00:00.000000,0.01797,0.01717,55648302.72676683,1000000.0,-45105.28658875906,-4.510528658875906,24.0,300.0,286.6444073455759,586.6444073455759
1000PEPEUSDT,2023-06-11T00:00:00.000000,2025-04-25T00:00:00.000000,0.0009102,0.0088613,118526947.1014235,1000000.0,49687.74549893928,4.9687745498939275,16416.0,300.0,315.09085090495324,615.0908509049532
BTCUSDC,2024-03-20T00:00:00.000000,2025-04-26T00:00:00.000000,63017.6,94228.0,10.542295690309523,1000000.0,-7218.575525006294,-0.7218575525006294,9648.0,300.0,298.01383149194567,598.0138314919457
TAOUSDT,2025-04-27T00:00:00.000000,2025-04-28T00:00:00.000000,351.28,346.66,2846.7319517194264,1000000.0,-13747.956046458452,-1.3747956046458452,24.0,300.0,296.05442951491693,596.0544295149169
SUIUSDT,2023-05-29T00:00:00.000000,2025-05-07T00:00:00.000000,1.0454,3.3757,308270.9084743673,1000000.0,40017.91670520058,4.001791670520058,17016.0,300.0,312.18903172107645,612.1890317210764
ADAUSDT,2022-09-23T00:00:00.000000,2025-05-12T00:00:00.000000,0.4535,0.8171,1236552.4916532708,1000000.0,9783.92481760871,0.9783924817608709,23088.0,300.0,303.1161122789663,603.1161122789663
SUIUSDT,2023-05-29T00:00:00.000000,2025-05-17T00:00:00.000000,1.0454,3.8193,257400.25740025743,1000000.0,-17506.12355212345,-1.750612355212345,17256.0,300.0,294.9266409266409,594.9266409266409
SOLUSDC,2024-06-23T00:00:00.000000,2025-05-19T00:00:00.000000,134.23,166.2,6014.675808973897,1000000.0,-960.7722843738458,-0.09607722843738457,7920.0,300.0,299.89173583543845,599.8917358354385
KAITOUSDT,2025-05-21T00:00:00.000000,2025-05-22T00:00:00.000000,2.2072,2.1159,453062.7038782168,1000000.0,-41952.21547662193,-4.195221547662193,24.0,300.0,287.5906125407756,587.5906125407756
ENAUSDT,2024-07-13T00:00:00.000000,2025-06-10T00:00:00.000000,0.4006,0.366,2496255.6165751372,1000000.0,116921.98473282432,11.692198473282431,7968.0,300.0,335.267175572519,635.267175572519
SUIUSDT,2023-05-29T00:00:00.000000,2025-06-11T00:00:00.000000,1.0454,3.4435,293849.7252505069,1000000.0,11267.967441450372,1.126796744145037,17856.0,300.0,303.5614586700361,603.561458670036
ETHUSDT,2024-08-12T00:00:00.000000,2025-06-13T00:00:00.000000,2546.29,2531.65,378.52549179924523,1000000.0,-42293.42690483488,-4.229342690483488,7320.0,300.0,287.48821839406776,587.4882183940678
SPXUSDT,2025-06-13T00:00:00.000000,2025-06-14T00:00:00.000000,1.3229,1.3644,755915.0351500491,1000000.0,30761.06281653947,3.076106281653947,24.0,300.0,309.4111421876181,609.4111421876181
NXPCUSDT,2025-06-22T00:00:00.000000,2025-06-23T00:00:00.000000,0.88001,0.91793,1136350.7232872355,1000000.0,42477.492301224025,4.247749230122403,24.0,300.0,312.9271258281156,612.9271258281155
ETHUSDT,2024-08-12T00:00:00.000000,2025-07-11T00:00:00.000000,2546.29,2968.77,359.6669484057763,1000000.0,67148.11588469087,6.714811588469087,7992.0,300.0,320.3305339255849,620.3305339255849
SOLUSDT,2022-03-21T00:00:00.000000,2025-07-17T00:00:00.000000,88.85,169.87,5916.109566349169,1000000.0,4368.0411761226205,0.43680411761226207,29136.0,300.0,301.49085961071995,601.49085961072
BNBUSDT,2022-04-14T00:00:00.000000,2025-07-23T00:00:00.000000,423.12,792.0,1329.4690100773753,1000000.0,52323.57414448674,5.232357414448674,28704.0,300.0,315.8818367943843,615.8818367943843
OPUSDT,2023-05-05T00:00:00.000000,2025-07-27T00:00:00.000000,1.9795,0.7323,505178.0752715332,1000000.0,5442.972935842839,0.544297293584284,19536.0,300.0,301.81343591152626,601.8134359115263
FARTCOINUSDT,2025-01-30T00:00:00.000000,2025-08-02T00:00:00.000000,1.2248,0.9291,816459.8301763552,999999.9999999999,-52136.18824009783,-5.213618824009783,4416.0,299.99999999999994,284.5345038791343,584.5345038791343
PENGUUSDT,2025-02-04T00:00:00.000000,2025-08-09T00:00:00.000000,0.013419,0.038604,26310250.473584507,1000000.0,15076.20500947159,1.507620500947159,4464.0,300.0,304.70427278467685,604.7042727846768
PUMPUSDT,2025-08-16T00:00:00.000000,2025-08-17T00:00:00.000000,0.00346,0.003444,289017341.04046243,1000000.0,-5222.890173410373,-0.5222890173410373,24.0,300.0,298.6127167630058,598.6127167630058
1000BONKUSDT,2024-01-15T00:00:00.000000,2025-08-19T00:00:00.000000,0.01438,0.022495,44029587.883057415,1000000.0,-10151.554244452176,-1.0151554244452177,13968.0,300.0,297.13367382881296,597.133673828813
CRVUSDT,2022-10-02T00:00:00.000000,2025-08-20T00:00:00.000000,0.889,0.884,1124859.392575928,1000000.0,9682.62857142872,0.9682628571428721,25272.0,300.0,303.0857142857143,603.0857142857143
PROVEUSDT,2025-08-22T00:00:00.000000,2025-08-23T00:00:00.000000,1.1034,1.1232,906289.650172195,1000000.0,17339.151712887415,1.7339151712887417,24.0,300.0,305.3833605220228,605.3833605220228
QTUMUSDT,2025-02-14T00:00:00.000000,2025-09-05T00:00:00.000000,3.262,2.764,306560.39239730226,1000000.0,-153221.2752912325,-15.32212752912325,4872.0,300.0,254.199877375843,554.199877375843
BCHUSDT,2022-02-16T00:00:00.000000,2025-09-08T00:00:00.000000,335.92,589.1,1488.4496308644914,499999.99999999994,489686.9161470327,97.93738322940655,31200.0,149.99999999999997,297.04018690017983,447.04018690017983
BASUSDT,2025-09-09T00:00:00.000000,2025-09-10T00:00:00.000000,0.025424,0.022686,39332913.78225299,1000000.0,-108261.2098804279,-10.82612098804279,24.0,300.0,267.6919446192574,567.6919446192574
PUMPUSDT,2025-08-16T00:00:00.000000,2025-09-22T00:00:00.000000,0.00346,0.006328,149120190.87384433,1000000.0,-56950.521920667954,-5.695052192066796,888.0,300.0,283.0897703549061,583.089770354906
1000PEPEUSDT,2023-06-11T00:00:00.000000,2025-09-28T00:00:00.000000,0.0009102,0.009126,107672760.94493616,1000000.0,-17973.170101427688,-1.797317010142769,20160.0,300.0,294.7864849150462,594.7864849150462
WIFUSDT,2024-02-28T00:00:00.000000,2025-09-29T00:00:00.000000,0.8789,0.7194,1137785.8686995108,1000000.0000000001,-13358.624948538565,-1.3358624948538562,13896.0,300.0,296.1712638946068,596.1712638946068
